Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
172.16.0.1-192.168.10.50-56673-80-6,172.16.0.1,56673,192.168.10.50,80,6,7/7/2017 3:59,1704804,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6823.658321,4.692621556,243543.4286,643879.1339,1703724,28,691,345.5,350.0178567,593,98,1704758,426189.5,851689.6984,1703724,166,0,0,0,0,72,112,1.759733084,2.932888473,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59305-80-6,172.16.0.1,59305,192.168.10.50,80,6,7/7/2017 4:11,49557,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,234739.7946,161.4302722,7079.571429,17664.65204,47107,58,2195,1097.5,1376.736903,2071,124,49478,12369.5,23178.99208,47107,96,0,0,0,0,72,112,60.53635208,100.8939201,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-22531-80-6,172.16.0.1,22531,192.168.10.50,80,6,7/7/2017 4:02,1810911,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6423.838609,4.417666026,258701.5714,683983.386,1809830,4,840,420.0,470.9331163,753,87,1810852,452713.0,904744.7398,1809830,4,0,0,0,0,72,112,1.65662476,2.761041266,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-52538-80-6,172.16.0.1,52538,192.168.10.50,80,6,7/7/2017 3:57,25563,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,454837.0692,352.0713531,3195.375,6145.194869,17223,40,17994,8997.0,11694.13195,17266,728,25520,5104.0,7782.739717,17991,164,0,0,0,0,72,132,117.3571177,234.7142354,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-65347-80-6,172.16.0.1,65347,192.168.10.50,80,6,7/7/2017 4:06,9420765,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.184454766,0.530742461,2355191.25,4708389.237,9417775,3,9420765,2355191.25,4708389.237,9417775,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.530742461,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2990.0,0.0,2990,2990,9417775.0,0.0,9417775,9417775
172.16.0.1-192.168.10.50-60353-80-6,172.16.0.1,60353,192.168.10.50,80,6,7/7/2017 4:01,203236,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,57238.875,39.36310496,29033.71429,76345.80005,202169,5,774,387.0,408.7077195,676,98,203210,50802.5,100911.6451,202169,5,0,0,0,0,72,112,14.76116436,24.6019406,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-54864-80-6,172.16.0.1,54864,192.168.10.50,80,6,7/7/2017 4:08,90056459,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,129.5076459,0.155458033,6927419.923,22500000.0,81400000,2,89300000,12800000.0,30400000.0,81400000,2,744352,148870.4,332494.2453,743654,3,0,0,0,0,172,132,0.088833162,0.066624871,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1973.0,0.0,1973,1973,44700000.0,51900000.0,81400000,7959806
172.16.0.1-192.168.10.50-55150-80-6,172.16.0.1,55150,192.168.10.50,80,6,7/7/2017 4:08,48849,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,238142.0295,163.7699851,6978.428571,18159.55372,48159,1,530,265.0,305.4701295,481,49,48803,12200.75,23973.05174,48159,1,0,0,0,0,72,112,61.4137444,102.3562407,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-53951-80-6,172.16.0.1,53951,192.168.10.50,80,6,7/7/2017 4:07,88619834,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,131.6071073,0.157978179,6816910.308,22800000.0,82600000,1,87700000,12500000.0,31000000.0,82600000,1,956669,191333.8,427249.6532,955621,2,0,0,0,0,172,132,0.090273245,0.067704934,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,979.0,0.0,979,979,43800000.0,54800000.0,82600000,5052911
172.16.0.1-192.168.10.50-52364-80-6,172.16.0.1,52364,192.168.10.50,80,6,7/7/2017 4:06,1049910,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,11079.99733,7.619700736,149987.1429,396351.1649,1048827,3,720,360.0,504.8742418,717,3,1049771,262442.75,524256.2304,1048827,99,0,0,0,0,72,112,2.857387776,4.76231296,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-52837-80-6,172.16.0.1,52837,192.168.10.50,80,6,7/7/2017 3:57,1062562,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,10942.4203,7.528972427,151794.5714,389705.1897,1035276,3,26918,13459.0,19029.6577,26915,3,1062395,265598.75,513272.9445,1035276,10,0,0,0,0,72,112,2.82336466,4.705607767,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-26583-80-6,172.16.0.1,26583,192.168.10.50,80,6,7/7/2017 4:05,7635665,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.143144703,0.523857451,2545221.667,4407765.622,7634871,229,7635665,2545221.667,4407765.622,7634871,229,0,0.0,0.0,0,0,0,0,0,0,80,0,0.523857451,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,794.0,0.0,794,794,7634871.0,0.0,7634871,7634871
172.16.0.1-192.168.10.50-55228-80-6,172.16.0.1,55228,192.168.10.50,80,6,7/7/2017 4:08,1790704,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6496.327701,4.467516686,255814.8571,676239.6633,1789382,4,1147,573.5,762.9682169,1113,34,1790697,447674.25,894472.0069,1789382,4,0,0,0,0,72,112,1.675318757,2.792197929,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-25512-80-6,172.16.0.1,25512,192.168.10.50,80,6,7/7/2017 4:04,183012,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,63531.35314,38.248858,30502.0,70983.35938,175292,98,7450,3725.0,4658.419474,7019,431,182914,60971.33333,99071.89774,175292,160,0,0,0,0,72,92,16.39236771,21.85649028,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-60620-80-6,172.16.0.1,60620,192.168.10.50,80,6,7/7/2017 4:11,1699948,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,6839.620977,5.29427959,212493.5,596936.4342,1689816,3,9025,4512.5,6377.39606,9022,3,1699920,339984.0,754588.5589,1689816,61,0,0,0,0,72,132,1.764759863,3.529519726,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-27911-80-6,172.16.0.1,27911,192.168.10.50,80,6,7/7/2017 4:06,204601,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,56827.67924,34.21293151,34100.16667,81796.04164,201049,48,3266,1633.0,2025.153821,3065,201,204553,68184.33333,115074.8054,201049,188,0,0,0,0,72,92,14.66268493,19.55024658,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-52646-80-6,172.16.0.1,52646,192.168.10.50,80,6,7/7/2017 3:57,47144,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,246627.3545,169.6928559,6734.857143,15462.07815,41607,85,5113,2556.5,2966.312947,4654,459,47021,11755.25,20035.07166,41607,156,0,0,0,0,72,112,63.63482097,106.058035,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-32622-80-6,172.16.0.1,32622,192.168.10.50,80,6,7/7/2017 4:09,905810,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12836.02522,9.935858513,113226.25,318328.6646,901042,50,4247,2123.5,2872.974852,4155,92,905736,181147.2,402437.3491,901042,50,0,0,0,0,72,132,3.311952838,6.623905676,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55644-80-6,172.16.0.1,55644,192.168.10.50,80,6,7/7/2017 3:59,73151078,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,159.4371583,0.164044062,6650098.0,18400000.0,61100000,52,72900000,10400000.0,22800000.0,61100000,579,213798,71266.0,121181.9518,211189,195,0,0,0,0,172,92,0.109362708,0.054681354,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,4016.0,0.0,4016,4016,36500000.0,34800000.0,61100000,11800000
172.16.0.1-192.168.10.50-34127-80-6,172.16.0.1,34127,192.168.10.50,80,6,7/7/2017 4:10,679309,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,17124.75471,11.77667306,97044.14286,256176.7157,677998,4,790,395.0,552.9575029,786,4,679291,169822.75,338783.8376,677998,16,0,0,0,0,72,112,4.416252398,7.360420663,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-62157-80-6,172.16.0.1,62157,192.168.10.50,80,6,7/7/2017 4:04,8211188,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,1419.648411,1.583205743,684265.6667,2313322.057,8028761,47,8058164,1151166.286,3032741.16,8028761,193,167957,41989.25,74064.63251,152593,187,0,0,0,0,172,112,0.974280457,0.608925286,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,14378.0,0.0,14378,14378,8028761.0,0.0,8028761,8028761
172.16.0.1-192.168.10.50-21312-80-6,172.16.0.1,21312,192.168.10.50,80,6,7/7/2017 4:01,12938618,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.854912171,0.309152028,4312872.667,7469247.71,12900000,10,12900000,4312872.667,7469247.71,12900000,10,0,0.0,0.0,0,0,0,0,0,0,80,0,0.309152028,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001.0,0.0,1001,1001,12900000.0,0.0,12900000,12900000
172.16.0.1-192.168.10.50-16318-80-6,172.16.0.1,16318,192.168.10.50,80,6,7/7/2017 3:58,553172,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,21018.77897,16.26980397,69146.5,192018.1399,544322,15,8171,4085.5,5268.652627,7811,360,553096,110619.2,242472.2351,544322,15,0,0,0,0,72,132,5.423267989,10.84653598,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59023-80-6,172.16.0.1,59023,192.168.10.50,80,6,7/7/2017 4:12,43118,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,695.7651097,115.9608516,10779.5,20237.05954,41127,3,43118,10779.5,20237.05954,41127,3,0,0.0,0.0,0,0,0,0,0,0,100,0,115.9608516,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55581-80-6,172.16.0.1,55581,192.168.10.50,80,6,7/7/2017 4:08,721296,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,16119.59584,9.704753666,120216.0,278275.5761,687613,44,33445,16722.5,23108.95672,33063,382,721187,240395.6667,387656.8522,687613,194,0,0,0,0,72,92,4.159180142,5.545573523,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-42772-80-6,172.16.0.1,42772,192.168.10.50,80,6,7/7/2017 4:15,4006952,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.486987616,1.247831269,1001738.0,2000144.89,4001955,997,4006952,1001738.0,2000144.89,4001955,997,0,0.0,0.0,0,0,0,0,0,0,100,0,1.247831269,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-37872-80-6,172.16.0.1,37872,192.168.10.50,80,6,7/7/2017 4:12,142121,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,81810.56987,49.25380486,23686.83333,48599.12514,121527,79,20336,10168.0,14268.00063,20257,79,142036,47345.33333,65030.04738,121527,169,0,0,0,0,72,92,21.10877351,28.14503135,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-31697-80-6,172.16.0.1,31697,192.168.10.50,80,6,7/7/2017 4:09,1172437,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9922.068307,5.970470055,195406.1667,478144.3139,1171414,10,901,450.5,613.0615793,884,17,1172296,390765.3333,676061.7141,1171414,10,0,0,0,0,72,92,2.558772881,3.411697174,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-65130-80-6,172.16.0.1,65130,192.168.10.50,80,6,7/7/2017 4:14,1228524,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9469.086481,5.697894384,204754.0,501120.5678,1227662,30,645,322.5,388.2016229,597,48,1228468,409489.3333,708558.3469,1227662,187,0,0,0,0,72,92,2.441954736,3.255939648,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-33387-80-6,172.16.0.1,33387,192.168.10.50,80,6,7/7/2017 4:10,2850105,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,10.52592799,1.754321332,712526.25,1424381.245,2849098,1,2850105,712526.25,1424381.245,2849098,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.754321332,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-63568-80-6,172.16.0.1,63568,192.168.10.50,80,6,7/7/2017 4:13,1153902,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,10076.24564,8.66624722,128211.3333,379307.7141,1139635,24,13514,6757.0,8903.888589,13053,461,1153878,192313.0,464121.8552,1139635,66,0,0,0,0,72,152,2.599874166,6.066373054,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-64286-80-6,172.16.0.1,64286,192.168.10.50,80,6,7/7/2017 4:04,1726449,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6738.108105,4.633788777,246635.5714,652143.5207,1725558,3,680,340.0,386.0803025,613,67,1726401,431600.25,862638.5489,1725558,3,0,0,0,0,72,112,1.737670791,2.896117986,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-39259-80-6,172.16.0.1,39259,192.168.10.50,80,6,7/7/2017 4:13,629587,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,18467.66213,11.11839984,104931.1667,252227.0416,619730,37,9608,4804.0,6703.372286,9544,64,629550,209850.0,354997.8721,619730,190,0,0,0,0,72,92,4.765028503,6.353371337,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-52546-80-6,172.16.0.1,52546,192.168.10.50,80,6,7/7/2017 4:08,6397033,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.689674104,0.781612351,1599258.25,3196749.197,6394382,465,6397033,1599258.25,3196749.197,6394382,465,0,0.0,0.0,0,0,0,0,0,0,100,0,0.781612351,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2651.0,0.0,2651,2651,6394382.0,0.0,6394382,6394382
172.16.0.1-192.168.10.50-41066-80-6,172.16.0.1,41066,192.168.10.50,80,6,7/7/2017 4:14,8046143,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.982795608,0.497132601,2682047.667,4644839.209,8045446,229,8046143,2682047.667,4644839.209,8045446,229,0,0.0,0.0,0,0,0,0,0,0,80,0,0.497132601,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,697.0,0.0,697,697,8045446.0,0.0,8045446,8045446
172.16.0.1-192.168.10.50-58985-80-6,172.16.0.1,58985,192.168.10.50,80,6,7/7/2017 4:12,2008976,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.93298078,2.48883013,502244.0,1001822.778,2004978,974,2008976,502244.0,1001822.778,2004978,974,0,0.0,0.0,0,0,0,0,0,0,100,0,2.48883013,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-54760-80-6,172.16.0.1,54760,192.168.10.50,80,6,7/7/2017 4:08,44984,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,258469.6781,177.8410101,6426.285714,13456.37509,36247,1,7985,3992.5,5644.833434,7984,1,44831,11207.75,17070.64702,36247,120,0,0,0,0,72,112,66.6903788,111.1506313,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-56318-80-6,172.16.0.1,56318,192.168.10.50,80,6,7/7/2017 3:59,73810777,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,158.0121559,0.176126042,6150898.083,17800000.0,61900000,2,72000000,10300000.0,23100000.0,61900000,2,1836090,459022.5,916558.4832,1833860,160,0,0,0,0,172,112,0.108385257,0.067740785,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1015.0,0.0,1015,1015,36000000.0,36600000.0,61900000,10100000
172.16.0.1-192.168.10.50-40232-80-6,172.16.0.1,40232,192.168.10.50,80,6,7/7/2017 4:14,5213799,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.603169397,0.7671949,1737933.0,3009339.591,5212819,1,5213799,1737933.0,3009339.591,5212819,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.7671949,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,980.0,0.0,980,980,5212819.0,0.0,5212819,5212819
172.16.0.1-192.168.10.50-59706-80-6,172.16.0.1,59706,192.168.10.50,80,6,7/7/2017 4:12,11794735,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.034806208,0.339134368,3931578.333,6808822.224,11800000,3,11800000,3931578.333,6808822.224,11800000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.339134368,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1006.0,0.0,1006,1006,11800000.0,0.0,11800000,11800000
172.16.0.1-192.168.10.50-26801-80-6,172.16.0.1,26801,192.168.10.50,80,6,7/7/2017 4:05,1827903,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6364.12326,4.376599852,261129.0,690430.8842,1826879,2,853,426.5,325.9762261,657,196,1827862,456965.5,913275.7675,1826879,2,0,0,0,0,72,112,1.641224945,2.735374908,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55747-80-6,172.16.0.1,55747,192.168.10.50,80,6,7/7/2017 4:00,2698955,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,8.89233055,1.482055092,899651.6667,1558238.932,2698951,1,2698955,899651.6667,1558238.932,2698951,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.482055092,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-62974-80-6,172.16.0.1,62974,192.168.10.50,80,6,7/7/2017 4:03,190771,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,60978.86995,47.17698183,23846.375,67197.30197,190151,3,478,239.0,260.2152955,423,55,190692,38138.4,84977.85215,190151,3,0,0,0,0,72,132,15.72566061,31.45132122,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
