Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.50-53-27236-17,192.168.10.50,27236,192.168.10.3,53,17,7/7/2017 5:00,165,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1672727.273,24242.42424,55.0,90.06664199,159,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12121.21212,12121.21212,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-49529-80-6,192.168.10.50,80,172.16.0.1,49529,6,7/7/2017 4:05,80648402,5,10,11607,68,10135,0,2321.4,4413.201989,20,0,6.8,5.006662228,144.7641827,0.185992526,5760600.143,19900000.0,74600000,1,80600000,20200000.0,40300000.0,80600000,195,80600000,8958145.778,24700000.0,74600000,1,0,0,0,0,112,212,0.061997509,0.123995017,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,6.8,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,35568.0,0.0,35568,35568,40300000.0,48500000.0,74600000,6012045,BENIGN
172.217.6.227-192.168.10.16-443-37954-6,192.168.10.16,37954,172.217.6.227,443,6,7/7/2017 4:58,117516952,12,12,580,4630,194,0,48.33333333,67.7540114,1418,0,385.8333333,603.0704517,44.33402936,0.204225855,5109432.696,16900000.0,58900000,3,118000000,10700000.0,23700000.0,58900000,221,117000000,10700000.0,23700000.0,59000000,3,0,0,0,0,392,392,0.102112928,0.102112928,0,1418,208.4,446.2719649,199158.6667,0,0,0,1,0,0,0,0,1,217.0833333,48.33333333,385.8333333,392,0,0,0,0,0,0,12,580,12,4630,29200,349,6,32,152471.5,102881.9153,225220,79723,58600000.0,472992.2112,58900000,58300000,BENIGN
172.16.0.1-192.168.10.50-55091-80-6,192.168.10.50,80,172.16.0.1,55091,6,7/7/2017 3:58,72318112,6,9,11607,62,7300,0,1934.5,2863.744245,20,0,6.888888889,5.30199124,161.3565354,0.207416919,5165579.429,17300000.0,64800000,1,72300000,14500000.0,32300000.0,72300000,173,72300000,9031872.5,22700000.0,64800000,1,0,0,0,0,132,192,0.082966768,0.124450152,0,7300,729.6875,1913.817885,3662698.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,49771.0,0.0,49771,49771,36100000.0,40600000.0,64800000,7428801,BENIGN
192.168.10.12-61.251.165.12-39072-80-6,192.168.10.12,39072,61.251.165.12,80,6,7/7/2017 4:15,207130,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.655771738,207130.0,0.0,207130,207130,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.827885869,4.827885869,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,30162,4980,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-92.242.195.4-61271-443-6,192.168.10.15,61271,92.242.195.4,443,6,7/7/2017 4:58,9000067,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.333330852,4500033.5,2120445.652,5999415,3000652,9000067,4500033.5,2120445.652,5999415,3000652,0,0.0,0.0,0,0,0,0,0,0,92,0,0.333330852,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,3000652.0,0.0,3000652,3000652,5999415.0,0.0,5999415,5999415,BENIGN
192.168.10.14-104.85.11.111-57833-443-6,104.85.11.111,443,192.168.10.14,57833,6,7/7/2017 3:35,71,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,690140.8451,56338.02817,23.66666667,37.58102358,67,0,4,2.0,2.828427125,4,0,0,0.0,0.0,0,0,0,0,0,0,60,20,42253.52113,14084.50704,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,2589,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.14-23.194.142.74-58771-443-6,23.194.142.74,443,192.168.10.14,58771,6,7/7/2017 4:43,44,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,1113636.364,90909.09091,14.66666667,21.96208855,40,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,20,68181.81818,22727.27273,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1090,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.14-23.4.43.27-58728-80-6,192.168.10.14,58728,23.4.43.27,80,6,7/7/2017 4:41,45,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,45,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0,0,0,40,0,44444.44444,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.12.130-192.168.10.15-443-58576-6,192.168.10.15,58576,172.217.12.130,443,6,7/7/2017 3:58,109265673,87,115,13866,21925,1522,6,159.3793103,269.9806299,1430,6,190.6521739,419.0759895,327.5594157,1.848705037,543610.3134,4878402.833,58100000,1,109000000,1270531.081,7433060.88,58200000,90,109000000,957701.6228,6465184.928,58200000,1,1,0,0,0,1740,2300,0.796224446,1.05248059,6,1522,178.3546798,361.4768419,130665.5072,0,1,0,0,1,0,0,0,1,179.2376238,159.3793103,190.6521739,1740,0,0,0,0,0,0,87,13866,115,21925,257,1622,86,20,6621868.0,5456550.697,10500000,2763504,48000000.0,14400000.0,58100000,37800000,BENIGN
172.16.0.1-192.168.10.50-53977-80-6,192.168.10.50,80,172.16.0.1,53977,6,7/7/2017 4:07,88566820,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,131.8213751,0.158072741,6812832.308,23100000.0,83600000,1,88600000,22100000.0,43700000.0,87600000,5,87600000,10900000.0,29400000.0,83600000,1,0,0,0,0,112,192,0.05645455,0.101618191,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,4019068.0,0.0,4019068,4019068,83600000.0,0.0,83600000,83600000,BENIGN
192.168.10.3-192.168.10.14-53-63748-17,192.168.10.14,63748,192.168.10.3,53,17,7/7/2017 4:04,169,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1088757.396,23668.63905,56.33333333,56.95904962,117,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,11834.31953,11834.31953,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60485-17,192.168.10.3,60485,192.168.10.1,53,17,7/7/2017 4:43,60551,1,1,44,136,44,44,44.0,0.0,136,136,136.0,0.0,2972.700699,33.03000776,60551.0,0.0,60551,60551,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.51500388,16.51500388,44,136,74.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,112.0,44.0,136.0,20,0,0,0,0,0,0,1,44,1,136,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-22229-17,192.168.10.12,22229,192.168.10.3,53,17,7/7/2017 4:01,421,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,764845.6057,9501.187648,140.3333333,241.3324125,419,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,4750.593824,4750.593824,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
178.255.83.1-192.168.10.12-80-37902-6,192.168.10.12,37902,178.255.83.1,80,6,7/7/2017 4:00,47967,4,4,441,860,441,0,110.25,220.5,860,0,215.0,430.0,27122.8136,166.7813288,6852.428571,11362.22173,23513,17,47710,15903.33333,13635.45285,24019,161,24454,8151.333333,13406.89529,23632,330,0,0,0,0,136,136,83.39066442,83.39066442,0,860,144.5555556,305.3715405,93251.77778,0,0,0,1,0,0,0,0,1,162.625,110.25,215.0,136,0,0,0,0,0,0,4,441,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.5-98.139.225.43-55093-443-6,192.168.10.5,55093,98.139.225.43,443,6,7/7/2017 3:30,2000647,7,6,340,3611,190,0,48.57142857,77.03431517,1460,0,601.8333333,683.2295124,1974.861132,6.49789793,166720.5833,362690.5644,1253571,46,2000647,333441.1667,473483.193,1253571,25280,583747,116749.4,192159.5816,445390,49,0,0,0,0,152,132,3.498868116,2.999029814,0,1460,282.2142857,514.7310244,264948.0275,0,0,0,1,0,0,0,0,0,303.9230769,48.57142857,601.8333333,152,0,0,0,0,0,0,7,340,6,3611,8192,31,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-46634-17,192.168.10.12,46634,192.168.10.3,53,17,7/7/2017 3:57,216,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1490740.741,18518.51852,72.0,122.9756073,214,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,9259.259259,9259.259259,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-55553-80-6,192.168.10.50,80,172.16.0.1,55553,6,7/7/2017 3:59,72649195,7,10,11607,68,4380,0,1658.142857,1762.272815,20,0,6.8,5.006662228,160.7037766,0.234001216,4540574.688,17400000.0,69900000,1,72600000,12100000.0,29600000.0,72600000,16,72600000,8065515.667,23200000.0,69900000,1,0,0,0,0,152,212,0.096353442,0.137647774,0,4380,648.9444444,1335.050141,1782358.879,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,2665236.0,0.0,2665236,2665236,69900000.0,0.0,69900000,69900000,BENIGN
192.168.10.3-192.168.10.15-53-65357-17,192.168.10.15,65357,192.168.10.3,53,17,7/7/2017 3:51,23820,2,2,84,284,42,42,42.0,0.0,142,142,142.0,0.0,15449.20235,167.9261125,7940.0,13745.55521,23812,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,83.96305626,83.96305626,42,142,82.0,54.77225575,3000.0,0,0,0,0,0,0,0,0,1,102.5,42.0,142.0,40,0,0,0,0,0,0,2,84,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-54083-80-6,192.168.10.50,80,172.16.0.1,54083,6,7/7/2017 3:58,70152645,6,9,11607,62,4380,0,1934.5,2188.714486,20,0,6.888888889,5.30199124,166.3372778,0.21381945,5010903.214,18500000.0,69400000,0,70200000,14000000.0,31300000.0,70000000,158,70000000,8749880.0,24500000.0,69400000,0,0,0,0,0,132,192,0.08552778,0.12829167,0,4380,729.6875,1589.290899,2525845.563,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,603878.0,0.0,603878,603878,69400000.0,0.0,69400000,69400000,BENIGN
192.168.10.15-68.67.178.132-60625-443-6,68.67.178.132,443,192.168.10.15,60625,6,7/7/2017 4:41,2786,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4307.250538,717.8750897,2786.0,0.0,2786,2786,2786,2786.0,0.0,2786,2786,0,0.0,0.0,0,0,0,0,0,0,40,0,717.8750897,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.16-52.84.143.147-41436-80-6,192.168.10.16,41436,52.84.143.147,80,6,7/7/2017 4:13,1328181,5,3,446,979,446,0,89.2,199.4572636,979,0,326.3333333,565.2259135,1072.895938,6.023275442,189740.1429,467558.453,1249830,57,1328181,332045.25,611885.5407,1249830,21425,56062,28031.0,22490.23828,43934,12128,0,0,0,0,168,104,3.764547151,2.258728291,0,979,158.3333333,341.2718857,116466.5,0,0,0,1,0,0,0,0,0,178.125,89.2,326.3333333,168,0,0,0,0,0,0,5,446,3,979,29200,118,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.19-389-57410-6,192.168.10.3,389,192.168.10.19,57410,6,7/7/2017 4:05,42,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,285714.2857,71428.57143,21.0,25.45584412,39,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,32,47619.04762,23809.52381,0,6,4.5,3.0,9.0,1,0,0,0,1,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,322,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-54182-17,192.168.10.14,54182,192.168.10.3,53,17,7/7/2017 5:01,133149,4,2,204,322,51,51,51.0,0.0,161,161,161.0,0.0,3950.461513,45.06229863,26629.8,46081.81256,106425,3,26720,8906.666667,15420.73702,26713,3,4,4.0,0.0,4,4,0,0,0,0,128,64,30.04153242,15.02076621,51,161,82.42857143,53.67450401,2880.952381,0,0,0,0,0,0,0,0,0,96.16666667,51.0,161.0,128,0,0,0,0,0,0,4,204,2,322,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60052-17,192.168.10.3,60052,192.168.10.1,53,17,7/7/2017 3:33,23455,1,1,77,158,77,77,77.0,0.0,158,158,158.0,0.0,10019.18567,85.26966532,23455.0,0.0,23455,23455,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.63483266,42.63483266,77,158,104.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,156.0,77.0,158.0,32,0,0,0,0,0,0,1,77,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64700-80-6,192.168.10.50,80,172.16.0.1,64700,6,7/7/2017 4:06,21019843,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,1.712667407,0.285444568,4203968.6,9384471.956,21000000,4,0,0.0,0.0,0,0,21000000,5254607.75,10500000.0,21000000,4,0,0,0,0,20,100,0.047574095,0.237870473,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28432.0,0.0,28432,28432,21000000.0,0.0,21000000,21000000,BENIGN
192.168.10.3-192.168.10.9-53-55376-17,192.168.10.9,55376,192.168.10.3,53,17,7/7/2017 3:33,201,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1412935.323,19900.49751,67.0,75.31932023,150,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61794-17,192.168.10.3,61794,192.168.10.1,53,17,7/7/2017 4:16,218700,1,1,39,123,39,39,39.0,0.0,123,123,123.0,0.0,740.7407407,9.144947417,218700.0,0.0,218700,218700,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,4.572473708,4.572473708,39,123,67.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,100.5,39.0,123.0,32,0,0,0,0,0,0,1,39,1,123,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-53355-80-6,192.168.10.50,80,172.16.0.1,53355,6,7/7/2017 4:07,87526677,7,9,12976,56,5840,0,1853.714286,2010.094916,20,0,6.222222222,5.783117191,148.8917487,0.18280141,5835111.8,21500000.0,83500000,1,87500000,14600000.0,35100000.0,86300000,45,86300000,10800000.0,29400000.0,83500000,1,1,0,0,0,152,204,0.079975617,0.102825793,0,5840,847.4705882,1540.665811,2373651.14,0,1,0,0,1,1,0,0,1,900.4375,1853.714286,6.222222222,152,0,0,0,0,0,0,7,12976,9,56,229,256,5,20,2865608.0,0.0,2865608,2865608,83500000.0,0.0,83500000,83500000,BENIGN
192.168.10.5-52.84.5.31-56268-80-6,192.168.10.5,56268,52.84.5.31,80,6,7/7/2017 4:14,115792165,16,14,509,415,425,0,31.8125,104.8606814,409,0,29.64285714,109.1982017,7.979814524,0.259084887,3992833.276,4876389.972,10000000,100,116000000,7719477.667,4154469.158,10000000,274,110000000,8493737.385,3760155.765,10000000,7362,0,0,0,0,332,424,0.138178606,0.120906281,0,425,29.80645161,103.4254705,10696.82796,0,0,0,1,0,0,0,0,0,30.8,31.8125,29.64285714,332,0,0,0,0,0,0,16,509,14,415,8192,119,15,20,40002.63636,17205.81666,91879,34678,9998677.455,5197.878921,10000000,9990500,BENIGN
172.16.0.1-192.168.10.50-55506-80-6,192.168.10.50,80,172.16.0.1,55506,6,7/7/2017 4:00,7204548,8,8,11613,56,4380,0,1451.625,1891.220765,20,0,7.0,5.656854249,1619.671352,2.220819405,480303.2,1560095.517,6063861,3,7204548,1029221.143,2601087.756,6923192,3,6899871,985695.8571,2260337.279,6063861,4,0,0,0,0,172,172,1.110409702,1.110409702,0,4380,686.7647059,1455.107536,2117337.941,0,0,0,0,1,1,0,0,1,729.6875,1451.625,7.0,172,0,0,0,0,0,0,8,11613,8,56,229,256,6,20,859284.0,0.0,859284,859284,6063861.0,0.0,6063861,6063861,BENIGN
192.168.10.3-192.168.10.12-53-29111-17,192.168.10.12,29111,192.168.10.3,53,17,7/7/2017 4:40,64716,2,2,78,148,39,39,39.0,0.0,74,74,74.0,0.0,3492.181223,61.80851721,21572.0,37360.33593,64712,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,30.90425861,30.90425861,39,74,53.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,66.25,39.0,74.0,64,0,0,0,0,0,0,2,78,2,148,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-12484-17,192.168.10.12,12484,192.168.10.3,53,17,7/7/2017 4:05,245,2,2,64,162,32,32,32.0,0.0,81,81,81.0,0.0,922448.9796,16326.53061,81.66666667,101.7660716,196,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8163.265306,8163.265306,32,81,51.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,64.5,32.0,81.0,80,0,0,0,0,0,0,2,64,2,162,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61057-17,192.168.10.3,61057,192.168.10.1,53,17,7/7/2017 4:31,48390,1,1,48,130,48,48,48.0,0.0,130,130,130.0,0.0,3678.44596,41.33085348,48390.0,0.0,48390,48390,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.66542674,20.66542674,48,130,75.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,113.0,48.0,130.0,32,0,0,0,0,0,0,1,48,1,130,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-53385-17,192.168.10.15,53385,192.168.10.3,53,17,7/7/2017 3:51,32840,4,4,144,256,36,36,36.0,0.0,64,64,64.0,0.0,12180.26797,243.6053593,4691.428571,9030.047284,23733,3,32689,10896.33333,18867.8068,32683,3,9104,3034.666667,5212.07812,9053,3,0,0,0,0,80,80,121.8026797,121.8026797,36,64,48.44444444,14.75729575,217.7777778,0,0,0,0,0,0,0,0,1,54.5,36.0,64.0,80,0,0,0,0,0,0,4,144,4,256,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-59033-80-6,192.168.10.50,80,172.16.0.1,59033,6,7/7/2017 4:10,48165,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13.0,9.899494937,241523.9282,166.0957127,6880.714286,17176.02962,45820,87,48165,9633.0,20238.40254,45820,87,187,187.0,0.0,187,187,0,0,0,0,144,40,124.5717845,41.52392816,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-51329-17,192.168.10.15,51329,192.168.10.3,53,17,7/7/2017 5:00,152,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,1447368.421,26315.78947,50.66666667,48.52147291,100,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,13157.89474,13157.89474,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,40,0,0,0,0,0,0,2,94,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60347-80-6,192.168.10.50,80,172.16.0.1,60347,6,7/7/2017 4:13,21585369,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,1.667796367,0.277966061,4317073.8,9635677.438,21600000,1,0,0.0,0.0,0,0,21600000,5394371.0,10800000.0,21600000,1,0,0,0,0,20,100,0.046327677,0.231638384,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,31480.0,0.0,31480,31480,21600000.0,0.0,21600000,21600000,BENIGN
172.16.0.1-192.168.10.50-64390-80-6,192.168.10.50,80,172.16.0.1,64390,6,7/7/2017 4:04,81764971,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,142.7139257,0.171222466,6289613.154,21500000.0,77700000,1,81800000,20400000.0,40900000.0,81700000,190,81700000,10200000.0,27300000.0,77700000,1,0,0,0,0,112,192,0.061150881,0.110071586,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,4009196.0,0.0,4009196,4009196,77700000.0,0.0,77700000,77700000,BENIGN
172.16.0.1-192.168.10.50-56259-80-6,192.168.10.50,80,172.16.0.1,56259,6,7/7/2017 4:10,7848070,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.587115049,0.764519175,1569614.0,3501256.923,7832845,1,0,0.0,0.0,0,0,7834799,1958699.75,3916096.941,7832845,1,0,0,0,0,20,100,0.127419862,0.637099312,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,15225.0,0.0,15225,15225,7832845.0,0.0,7832845,7832845,BENIGN
192.168.10.3-192.168.10.19-53-18690-17,192.168.10.19,18690,192.168.10.3,53,17,7/7/2017 3:57,380,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,752631.5789,10526.31579,126.6666667,178.5114375,331,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,5263.157895,5263.157895,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,64,0,0,0,0,0,0,2,90,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-28863-80-6,192.168.10.50,80,172.16.0.1,28863,6,7/7/2017 4:07,6879423,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,204.2322445,1.017527197,1146570.5,2797431.941,6856798,3,0,0.0,0.0,0,0,6874842,1374968.4,3064439.561,6856798,3,1,0,0,0,20,132,0.145361028,0.872166169,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,22625.0,0.0,22625,22625,6856798.0,0.0,6856798,6856798,BENIGN
192.168.10.1-192.168.10.3-53-62356-17,192.168.10.3,62356,192.168.10.1,53,17,7/7/2017 5:02,48125,1,1,47,129,47,47,47.0,0.0,129,129,129.0,0.0,3657.142857,41.55844156,48125.0,0.0,48125,48125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.77922078,20.77922078,47,129,74.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,111.5,47.0,129.0,32,0,0,0,0,0,0,1,47,1,129,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61298-17,192.168.10.3,61298,192.168.10.1,53,17,7/7/2017 4:13,12224,1,1,61,77,61,61,61.0,0.0,77,77,77.0,0.0,11289.26702,163.6125654,12224.0,0.0,12224,12224,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,81.80628272,81.80628272,61,77,66.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,99.5,61.0,77.0,20,0,0,0,0,0,0,1,61,1,77,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
