Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
172.16.0.1-192.168.10.50-28293-80-6,192.168.10.50,80,172.16.0.1,28293,6,7/7/2017 4:06,11550874,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,3.63608849,0.606014748,1925145.667,4708497.551,11500000,3,0,0.0,0.0,0,0,11500000,2307893.6,5158848.382,11500000,3,0,0,0,0,20,120,0.086573535,0.519441213,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,14552.0,0.0,14552,14552,11500000.0,0.0,11500000,11500000
192.168.10.3-192.168.10.15-53-50944-17,192.168.10.15,50944,192.168.10.3,53,17,7/7/2017 4:20,121,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,1752066.116,33057.85124,40.33333333,65.54642121,116,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,64,16528.92562,16528.92562,37,69,49.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,64,0,0,0,0,0,0,2,74,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-18329-80-6,172.16.0.1,18329,192.168.10.50,80,6,7/7/2017 3:59,3464190,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.928026465,1.154671078,1154730.0,1998946.011,3462914,287,3464190,1154730.0,1998946.011,3462914,287,0,0.0,0.0,0,0,0,0,0,0,80,0,1.154671078,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.9-43.253.46.117-9869-443-6,192.168.10.9,9869,43.253.46.117,443,6,7/7/2017 4:25,48,2,0,59,0,53,6,29.5,33.23401872,0,0,0.0,0.0,1229166.667,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,40,0,41666.66667,0.0,6,53,37.33333333,27.13546265,736.3333333,0,1,0,0,1,0,0,0,0,56.0,29.5,0.0,40,0,0,0,0,0,0,2,59,0,0,6014,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-62411-80-6,192.168.10.50,80,172.16.0.1,62411,6,7/7/2017 4:04,2150969,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,16.73664288,2.78944048,430193.8,944872.0329,2120293,2,0,0.0,0.0,0,0,2149946,537486.5,1055287.98,2120293,2,0,0,0,0,20,100,0.464906747,2.324533733,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-65497-80-6,172.16.0.1,65497,192.168.10.50,80,6,7/7/2017 4:06,9729847,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,1198.682775,1.233318468,884531.5455,1991203.857,6045476,4,9459338,1351334.0,2428974.209,6045476,4,271401,90467.0,155745.5953,270306,172,0,0,0,0,172,92,0.822212312,0.411106156,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,3412922.0,0.0,3412922,3412922,6045476.0,0.0,6045476,6045476
172.16.0.1-192.168.10.50-17410-80-6,172.16.0.1,17410,192.168.10.50,80,6,7/7/2017 3:58,181060,3,6,26,11601,20,0,8.666666667,10.26320288,5755,0,1933.5,2166.985348,64216.2819,49.70727935,22632.5,53854.47728,153992,15,26761,13380.5,18193.15037,26245,516,181009,36201.8,66852.0177,153992,15,0,0,0,0,72,132,16.56909312,33.13818624,0,5755,1162.7,1897.114303,3599042.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-52310-80-6,192.168.10.50,80,172.16.0.1,52310,6,7/7/2017 4:08,10026175,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,140.1332013,0.698172533,1671029.167,4079046.021,9997341,3,0,0.0,0.0,0,0,10000000,2002549.6,4469225.556,9997341,3,1,0,0,0,20,132,0.099738933,0.5984336,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,28834.0,0.0,28834,28834,9997341.0,0.0,9997341,9997341
192.168.10.1-192.168.10.3-53-62095-17,192.168.10.3,62095,192.168.10.1,53,17,7/7/2017 4:35,48274,1,1,44,113,44,44,44.0,0.0,113,113,113.0,0.0,3252.268302,41.43016945,48274.0,0.0,48274,48274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.71508472,20.71508472,44,113,67.0,39.83716857,1587.0,0,0,0,0,0,0,0,0,1,100.5,44.0,113.0,20,0,0,0,0,0,0,1,44,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-25907-80-6,172.16.0.1,25907,192.168.10.50,80,6,7/7/2017 4:04,522170,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,22266.69475,15.320681,74595.71429,188048.261,500710,68,20853,10426.5,14158.39908,20438,415,522071,130517.75,246984.9501,500710,160,0,0,0,0,72,112,5.745255377,9.575425628,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-15754-80-6,172.16.0.1,15754,192.168.10.50,80,6,7/7/2017 3:57,5769863,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.199430212,0.866571702,1442465.75,2883598.205,5767863,3,5769863,1442465.75,2883598.205,5767863,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.866571702,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2000.0,0.0,2000,2000,5767863.0,0.0,5767863,5767863
192.168.10.3-192.168.10.15-53-57608-17,192.168.10.15,57608,192.168.10.3,53,17,7/7/2017 4:20,194,2,2,70,326,35,35,35.0,0.0,163,163,163.0,0.0,2041237.113,20618.5567,64.66666667,72.14106551,144,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,10309.27835,10309.27835,35,163,86.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,107.75,35.0,163.0,40,0,0,0,0,0,0,2,70,2,326,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-37006-80-6,172.16.0.1,37006,192.168.10.50,80,6,7/7/2017 4:12,168439,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,69063.57791,47.49493882,24062.71429,63195.99357,167377,5,812,406.0,363.4528855,663,149,168389,42097.25,83520.54377,167377,5,0,0,0,0,72,112,17.81060206,29.68433676,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.5-37.9.239.35-57021-443-6,192.168.10.5,57021,37.9.239.35,443,6,7/7/2017 4:55,119329037,21,19,1171,15102,245,0,55.76190476,76.03874326,4380,0,794.8421053,1120.042969,136.3708315,0.335207599,3059718.897,13100000.0,58900000,1,119000000,5966451.85,18000000.0,58900000,23,119000000,6619848.389,18900000.0,59100000,1,0,0,0,0,432,392,0.17598399,0.15922361,0,4380,396.902439,841.2309375,707669.4902,0,0,0,1,0,0,0,0,0,406.825,55.76190476,794.8421053,432,0,0,0,0,0,0,21,1171,19,15102,8192,254,20,20,1045415.0,1235772.338,1919238,171592,58500000.0,505361.4383,58900000,58200000
172.16.0.1-192.168.10.50-42619-80-6,172.16.0.1,42619,192.168.10.50,80,6,7/7/2017 4:15,9942706,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.413829796,0.402304966,3314235.333,5739593.487,9941747,1,9942706,3314235.333,5739593.487,9941747,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.402304966,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,959.0,0.0,959,959,9941747.0,0.0,9941747,9941747
156.154.200.32-192.168.10.5-443-55583-6,156.154.200.32,443,192.168.10.5,55583,6,7/7/2017 3:38,999915,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.00102009,2.000170014,999915.0,0.0,999915,999915,999915,999915.0,0.0,999915,999915,0,0.0,0.0,0,0,0,0,0,0,40,0,2.000170014,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4965,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-31130-80-6,172.16.0.1,31130,192.168.10.50,80,6,7/7/2017 4:08,7244354,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.141155995,0.690192666,1811088.5,3620968.342,7242541,266,7244354,1811088.5,3620968.342,7242541,266,0,0.0,0.0,0,0,0,0,0,0,100,0,0.690192666,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1813.0,0.0,1813,1813,7242541.0,0.0,7242541,7242541
185.54.150.115-192.168.10.15-443-59788-6,192.168.10.15,59788,185.54.150.115,443,6,7/7/2017 4:20,23998088,9,12,782,3819,341,0,86.88888889,128.9955856,1460,0,318.25,553.7999516,191.7236073,0.875069714,1199904.4,3078991.91,10000000,49,20600000,2575317.75,4589143.548,10100000,577,23900000,2171133.182,4044763.394,10100000,49,0,0,0,0,192,248,0.375029877,0.500039837,0,1460,209.1363636,426.9417598,182279.2662,0,0,0,1,0,0,0,0,1,219.0952381,86.88888889,318.25,192,0,0,0,0,0,0,9,782,12,3819,8192,5132,8,20,349739.0,331609.0387,584222,115256,9951532.0,69118.27365,10000000,9902658
172.16.0.1-192.168.10.50-52193-80-6,172.16.0.1,52193,192.168.10.50,80,6,7/7/2017 3:58,11566705,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.074921077,0.34582018,3855568.333,6678036.781,11600000,1,11600000,3855568.333,6678036.781,11600000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.34582018,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,11600000.0,0.0,11600000,11600000
172.16.0.1-192.168.10.50-23286-80-6,172.16.0.1,23286,192.168.10.50,80,6,7/7/2017 4:02,56175,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,207085.0022,124.6105919,9362.5,22533.73466,55358,6,719,359.5,436.284884,668,51,55986,18662.0,31781.16071,55358,6,0,0,0,0,72,92,53.40453939,71.20605251,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
138.108.6.20-192.168.10.16-80-42828-6,192.168.10.16,42828,138.108.6.20,80,6,7/7/2017 3:58,5088080,4,4,423,402,423,0,105.75,211.5,402,0,100.5,201.0,162.143677,1.572302322,726868.5714,1883954.648,4999021,43,89059,29686.33333,25675.77102,44955,43,5044076,1681358.667,2873305.376,4999073,996,0,0,0,0,136,136,0.786151161,0.786151161,0,423,91.66666667,181.9711516,33113.5,0,0,0,1,0,0,0,0,1,103.125,105.75,100.5,136,0,0,0,0,0,0,4,423,4,402,29200,122,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-56856-80-6,192.168.10.50,80,172.16.0.1,56856,6,7/7/2017 4:09,92927047,7,9,11613,62,5755,0,1659.0,2421.093623,20,0,6.888888889,5.30199124,125.6361886,0.172178074,6195136.467,22600000.0,87700000,1,92900000,15500000.0,37000000.0,91000000,14,91000000,11400000.0,30900000.0,87700000,1,0,0,0,0,152,192,0.075327907,0.096850167,0,5755,687.1176471,1703.133138,2900662.485,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,3361187.0,0.0,3361187,3361187,87700000.0,0.0,87700000,87700000
172.16.0.1-192.168.10.50-55390-80-6,172.16.0.1,55390,192.168.10.50,80,6,7/7/2017 4:00,4882779,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.144042153,1.024007026,1220694.75,2440108.876,4880858,1,4882779,1220694.75,2440108.876,4880858,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.024007026,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-39469-80-6,172.16.0.1,39469,192.168.10.50,80,6,7/7/2017 4:13,648184,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17947.06441,10.79940264,108030.6667,264186.5808,647299,6,782,391.0,455.3767671,713,69,648169,216056.3333,373467.3509,647299,6,0,0,0,0,72,92,4.628315417,6.171087222,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.16-23.61.187.27-37388-80-6,192.168.10.16,37388,23.61.187.27,80,6,7/7/2017 3:58,5616912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.712135066,1872304.0,3209190.535,5577890,64,5616912,2808456.0,3916571.123,5577890,39022,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5341013,0.178033767,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-30245-80-6,192.168.10.50,80,172.16.0.1,30245,6,7/7/2017 4:08,8080541,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,173.8744968,0.866278632,1346756.833,3295569.869,8073810,1,0,0.0,0.0,0,0,8078844,1615768.8,3610155.144,8073810,1,1,0,0,0,20,132,0.12375409,0.742524541,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,6731.0,0.0,6731,6731,8073810.0,0.0,8073810,8073810
192.168.10.12-14.0.70.136-54266-80-6,14.0.70.136,80,192.168.10.12,54266,6,7/7/2017 4:15,8066,4,1,267,6,267,0,66.75,133.5,6,6,6.0,0.0,33845.77238,619.885941,2016.5,3738.259176,7621,48,8066,2688.666667,4342.891241,7701,48,0,0.0,0.0,0,0,0,0,0,0,128,20,495.9087528,123.9771882,0,267,45.5,108.5389331,11780.7,0,0,0,0,1,0,0,0,0,54.6,66.75,6.0,128,0,0,0,0,0,0,4,267,1,6,672,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-54907-80-6,172.16.0.1,54907,192.168.10.50,80,6,7/7/2017 3:59,6734746,7,6,50,11601,20,0,7.142857143,6.094494002,5840,0,1933.5,2189.772933,1729.983581,1.930288091,561228.8333,1731648.216,6032721,1,6132263,1022043.833,2454980.62,6032721,1,610742,122148.4,268223.5805,601919,24,0,0,0,0,152,132,1.039385895,0.890902196,0,5840,832.6428571,1680.214254,2823119.94,0,0,0,0,1,0,0,0,0,896.6923077,7.142857143,1933.5,152,0,0,0,0,0,0,7,50,6,11601,256,229,5,20,91110.0,0.0,91110,91110,6032721.0,0.0,6032721,6032721
192.168.10.15-104.97.139.173-58922-443-6,104.97.139.173,443,192.168.10.15,58922,6,7/7/2017 4:00,18,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,2388888.889,166666.6667,9.0,8.485281374,15,3,18,9.0,8.485281374,15,3,0,0.0,0.0,0,0,0,0,0,0,60,0,166666.6667,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,1113,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-53614-80-6,172.16.0.1,53614,192.168.10.50,80,6,7/7/2017 3:59,5148605,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.826821052,0.971136842,1287151.25,2573194.523,5146943,272,5148605,1287151.25,2573194.523,5146943,272,0,0.0,0.0,0,0,0,0,0,0,100,0,0.971136842,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1662.0,0.0,1662,1662,5146943.0,0.0,5146943,5146943
172.16.0.1-192.168.10.50-30669-80-6,172.16.0.1,30669,192.168.10.50,80,6,7/7/2017 4:08,56629,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,205424.7824,141.2703738,8089.857143,20838.62903,55344,9,1022,511.0,429.920923,815,207,56570,14142.5,27471.51796,55344,9,0,0,0,0,72,112,52.97639019,88.29398365,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-31865-80-6,172.16.0.1,31865,192.168.10.50,80,6,7/7/2017 4:09,3899928,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.153959765,1.025659961,1299976.0,2250761.108,3898931,4,3899928,1299976.0,2250761.108,3898931,4,0,0.0,0.0,0,0,0,0,0,0,80,0,1.025659961,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-41940-80-6,172.16.0.1,41940,192.168.10.50,80,6,7/7/2017 4:15,802476,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,14488.90683,11.21528868,100309.5,280998.2575,795724,14,6465,3232.5,4360.72752,6316,149,802434,160486.8,355119.1087,795724,14,0,0,0,0,72,132,3.738429561,7.476859121,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
151.101.0.239-192.168.10.5-443-55720-6,151.101.0.239,443,192.168.10.5,55720,6,7/7/2017 3:40,339,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,126843.6578,8849.557522,169.5,234.0523446,335,4,339,169.5,234.0523446,335,4,0,0.0,0.0,0,0,0,0,0,0,60,0,8849.557522,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,60,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-53863-80-6,192.168.10.50,80,172.16.0.1,53863,6,7/7/2017 3:58,70920482,7,9,12976,56,4380,0,1853.714286,1618.460659,20,0,6.222222222,5.783117191,183.7550963,0.225604784,4728032.133,15900000.0,61500000,2,70900000,11800000.0,28900000.0,70900000,45,70900000,8863629.25,21500000.0,61500000,2,1,0,0,0,152,204,0.098702093,0.126902691,0,4380,847.4705882,1356.742842,1840751.14,0,1,0,0,1,1,0,0,1,900.4375,1853.714286,6.222222222,152,0,0,0,0,0,0,7,12976,9,56,229,256,5,20,29021.0,0.0,29021,29021,35400000.0,36800000.0,61500000,9396889
172.16.0.1-192.168.10.50-41902-80-6,172.16.0.1,41902,192.168.10.50,80,6,7/7/2017 4:15,75043,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,399.7707981,66.62846635,18760.75,33011.76567,68030,1,75043,18760.75,33011.76567,68030,1,0,0.0,0.0,0,0,0,0,0,0,100,0,66.62846635,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59573-80-6,172.16.0.1,59573,192.168.10.50,80,6,7/7/2017 4:11,79989,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,145432.497,87.5120329,13331.5,32319.48391,79302,1,618,309.0,435.5777772,617,1,79923,26641.0,45606.74065,79302,12,0,0,0,0,72,92,37.50515696,50.00687595,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.17-53-49709-17,192.168.10.17,49709,192.168.10.3,53,17,7/7/2017 3:41,405,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,711111.1111,9876.54321,135.0,150.6884203,309,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,4938.271605,4938.271605,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-16800-80-6,172.16.0.1,16800,192.168.10.50,80,6,7/7/2017 3:58,876971,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,13258.1351,9.122308491,125281.5714,328275.5749,869722,10,6876,3438.0,4314.765579,6489,387,876870,219217.5,433681.0705,869722,10,0,0,0,0,72,112,3.420865684,5.701442807,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-50947-80-6,172.16.0.1,50947,192.168.10.50,80,6,7/7/2017 4:07,3183137,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.42466504,1.570777507,795784.25,1590916.52,3182159,3,3183137,795784.25,1590916.52,3182159,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.570777507,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.1-192.168.10.3-53-61798-17,192.168.10.3,61798,192.168.10.1,53,17,7/7/2017 3:40,60449,1,1,67,126,67,67,67.0,0.0,126,126,126.0,0.0,3192.774074,33.0857417,60449.0,0.0,60449,60449,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.54287085,16.54287085,67,126,86.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,130.0,67.0,126.0,32,0,0,0,0,0,0,1,67,1,126,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.9-23.61.187.27-9041-80-6,192.168.10.9,9041,23.61.187.27,80,6,7/7/2017 3:34,87,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,137931.0345,22988.50575,87.0,0.0,87,87,87,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0,0,0,40,0,22988.50575,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.14-54.225.202.195-58356-443-6,192.168.10.14,58356,54.225.202.195,443,6,7/7/2017 4:13,331746,6,8,952,5026,614,0,158.6666667,237.4419227,1460,0,628.25,692.9379997,18019.81034,42.20096098,25518.92308,31571.62488,93410,1,276645,55329.0,32637.42818,93410,5271,280200,40028.57143,56924.42656,147212,1,0,0,0,0,132,172,18.08612613,24.11483484,0,1460,398.5333333,571.2916276,326374.1238,0,0,0,1,0,0,0,0,1,427.0,158.6666667,628.25,132,0,0,0,0,0,0,6,952,8,5026,8192,40,5,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-49988-80-6,192.168.10.50,80,172.16.0.1,49988,6,7/7/2017 4:05,82051532,6,9,12982,56,10220,0,2163.666667,4003.523481,20,0,6.222222222,5.783117191,158.900141,0.182811943,5860823.714,20900000.0,78300000,1,82100000,16400000.0,35700000.0,80300000,5,80300000,10000000.0,27600000.0,78300000,1,1,0,0,0,132,204,0.073124777,0.109687166,0,10220,900.8125,2544.766557,6475836.829,0,1,0,0,1,1,0,0,1,960.8666667,2163.666667,6.222222222,132,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,2012151.0,0.0,2012151,2012151,78300000.0,0.0,78300000,78300000
