Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.14-192.168.10.50-58428-22-6,192.168.10.50,22,192.168.10.14,58428,6,7/7/2017 4:16,76,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,236842.1053,39473.68421,38.0,14.14213562,48,28,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,13157.89474,26315.78947,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-54813-80-6,172.16.0.1,54813,192.168.10.50,80,6,7/7/2017 3:59,3598900,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.335880408,1.389313401,899725.0,1798122.728,3596909,1,3598900,899725.0,1798122.728,3596909,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.389313401,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-61439-80-6,172.16.0.1,61439,192.168.10.50,80,6,7/7/2017 4:02,43492,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,267474.4781,206.9346087,5436.5,14979.4973,42507,2,656,328.0,395.9797975,608,48,43340,8668.0,18917.9924,42507,2,0,0,0,0,72,132,68.97820289,137.9564058,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-63072-80-6,192.168.10.50,80,172.16.0.1,63072,6,7/7/2017 4:13,99296501,5,10,11613,68,11595,0,2322.6,5183.42983,20,0,6.8,5.006662228,117.6375792,0.151062725,7092607.214,25800000.0,96700000,1,99300000,24800000.0,49600000.0,99200000,4,99200000,11000000.0,32200000.0,96700000,1,0,0,0,0,112,212,0.050354242,0.100708483,0,11595,730.4375,2897.219747,8393882.263,0,0,0,0,1,1,0,0,2,779.1333333,2322.6,6.8,112,0,0,0,0,0,0,5,11613,10,68,229,256,3,20,2441884.0,0.0,2441884,2441884,96700000.0,0.0,96700000,96700000,BENIGN
172.16.0.1-192.168.10.50-14859-80-6,172.16.0.1,14859,192.168.10.50,80,6,7/7/2017 3:57,1859614,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6255.59928,4.839714048,232451.75,657107.1933,1858709,3,728,364.0,465.276262,693,35,1859563,371912.6,831144.5134,1858709,3,0,0,0,0,72,132,1.613238016,3.226476032,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-56473-80-6,172.16.0.1,56473,192.168.10.50,80,6,7/7/2017 4:00,9447815,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.540269893,0.423378316,3149271.667,5453730.346,9446697,1,9447815,3149271.667,5453730.346,9446697,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.423378316,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1118.0,0.0,1118,1118,9446697.0,0.0,9446697,9446697,DDoS
172.16.0.1-192.168.10.50-55667-80-6,172.16.0.1,55667,192.168.10.50,80,6,7/7/2017 4:00,5831882,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.115309603,0.685884934,1943960.667,3366569.257,5831340,230,5831882,1943960.667,3366569.257,5831340,230,0,0.0,0.0,0,0,0,0,0,0,80,0,0.685884934,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,542.0,0.0,542,542,5831340.0,0.0,5831340,5831340,DDoS
172.16.0.1-192.168.10.50-30297-80-6,172.16.0.1,30297,192.168.10.50,80,6,7/7/2017 4:08,1835127,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6339.070811,4.904292727,229390.875,648475.6054,1834286,3,748,374.0,524.6732316,745,3,1835110,367022.0,820225.5736,1834286,3,0,0,0,0,72,132,1.634764242,3.269528485,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
185.86.137.17-192.168.10.5-443-55039-6,185.86.137.17,443,192.168.10.5,55039,6,7/7/2017 3:30,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4737,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-28998-80-6,172.16.0.1,28998,192.168.10.50,80,6,7/7/2017 4:07,8262772,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.630742806,0.605123801,2065693.0,4131126.668,8262383,4,8262772,2065693.0,4131126.668,8262383,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.605123801,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,389.0,0.0,389,389,8262383.0,0.0,8262383,8262383,DDoS
172.16.0.1-192.168.10.50-29911-80-6,172.16.0.1,29911,192.168.10.50,80,6,7/7/2017 4:07,277158,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,41950.80063,28.86440225,39594.0,98432.67542,262513,3,14007,7003.5,9900.202043,14004,3,277101,69275.25,128995.8827,262513,159,0,0,0,0,72,112,10.82415085,18.04025141,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-25148-80-6,172.16.0.1,25148,192.168.10.50,80,6,7/7/2017 4:04,4017281,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.974190006,0.995698334,1339093.667,2318526.149,4016297,3,4017281,1339093.667,2318526.149,4016297,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.995698334,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-27095-80-6,172.16.0.1,27095,192.168.10.50,80,6,7/7/2017 4:05,1776165,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6546.126064,5.067096807,222020.625,615751.8978,1745709,3,30023,15011.5,21225.22425,30020,3,1776113,355222.6,777414.2448,1745709,43,0,0,0,0,72,132,1.689032269,3.378064538,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-63804-80-6,172.16.0.1,63804,192.168.10.50,80,6,7/7/2017 4:13,100962835,8,5,56,11607,20,0,7.0,5.656854249,7300,0,2321.4,3346.363967,115.5177546,0.128760251,8413569.583,25800000.0,89900000,3,100000000,14300000.0,33600000.0,89900000,3,639045,159761.25,318799.3964,637960,3,0,0,0,0,172,112,0.079237078,0.049523174,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,10005.0,0.0,10005,10005,50200000.0,56300000.0,89900000,10400000,DDoS
172.16.0.1-192.168.10.50-19382-80-6,172.16.0.1,19382,192.168.10.50,80,6,7/7/2017 4:00,116618,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,99753.03984,68.60004459,16659.71429,43599.79375,115534,2,848,424.0,418.6072145,720,128,116426,29106.5,57619.09388,115534,2,0,0,0,0,72,112,25.72501672,42.87502787,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.17-53-31675-17,192.168.10.17,31675,192.168.10.3,53,17,7/7/2017 3:31,121476,2,2,72,140,36,36,36.0,0.0,70,70,70.0,0.0,1745.200698,32.92831506,40492.0,70129.87119,121471,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,16.46415753,16.46415753,36,70,49.6,18.62256696,346.8,0,0,0,0,0,0,0,0,1,62.0,36.0,70.0,40,0,0,0,0,0,0,2,72,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-23.36.32.75-61055-443-6,192.168.10.15,61055,23.36.32.75,443,6,7/7/2017 4:53,601223,25,31,918,41851,222,0,36.72,64.30819025,2920,0,1350.032258,750.3207973,71136.66643,93.14347588,10931.32727,26320.12385,117574,1,601223,25050.95833,39062.64524,117574,3,422451,14081.7,37731.223,150658,1,0,0,0,0,512,632,41.58190888,51.56156701,0,2920,750.3333333,860.1452812,739849.9048,0,0,0,1,0,0,0,0,1,763.7321429,36.72,1350.032258,512,0,0,0,0,0,0,25,918,31,41851,8192,1013,24,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64062-80-6,172.16.0.1,64062,192.168.10.50,80,6,7/7/2017 4:04,80907524,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,144.0780712,0.148317479,7355229.455,23100000.0,76800000,94,80900000,11600000.0,28800000.0,76800000,393,32318,10772.66667,9427.142957,18241,180,0,0,0,0,172,92,0.098878319,0.04943916,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4072325.0,0.0,4072325,4072325,76800000.0,0.0,76800000,76800000,DDoS
172.16.0.1-192.168.10.50-62123-80-6,172.16.0.1,62123,192.168.10.50,80,6,7/7/2017 4:04,9140468,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,1275.974053,1.531650239,703112.9231,1732025.548,6135921,1,8010742,1144391.714,2308779.224,6135921,1,1130513,226102.6,504956.4814,1129396,2,0,0,0,0,172,132,0.875228708,0.656421531,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1874015.0,0.0,1874015,1874015,6135921.0,0.0,6135921,6135921,DDoS
172.16.0.1-192.168.10.50-27503-80-6,172.16.0.1,27503,192.168.10.50,80,6,7/7/2017 4:05,9257792,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.240513505,0.540085584,2314448.0,4628224.691,9256785,1,9257792,2314448.0,4628224.691,9256785,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.540085584,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1007.0,0.0,1007,1007,9256785.0,0.0,9256785,9256785,DDoS
172.16.0.1-192.168.10.50-60252-80-6,172.16.0.1,60252,192.168.10.50,80,6,7/7/2017 4:01,154380,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,75353.025,45.34266097,25730.0,62600.38715,153512,65,686,343.0,371.9381669,606,80,154298,51432.66667,88403.90435,153512,65,0,0,0,0,72,92,19.43256899,25.91009198,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-20705-80-6,172.16.0.1,20705,192.168.10.50,80,6,7/7/2017 4:01,10754754,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.789464083,0.46491068,2688688.5,5374701.332,10800000,1,10800000,2688688.5,5374701.332,10800000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.46491068,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4014.0,0.0,4014,4014,10800000.0,0.0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-25129-80-6,192.168.10.50,80,172.16.0.1,25129,6,7/7/2017 4:04,5718636,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,244.6387565,1.049201243,1143727.2,2545253.88,5696807,4,0,0.0,0.0,0,0,5708828,1427207.0,2846404.358,5696807,4,1,0,0,0,20,112,0.174866874,0.874334369,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,21829.0,0.0,21829,21829,5696807.0,0.0,5696807,5696807,BENIGN
172.16.0.1-192.168.10.50-52530-80-6,172.16.0.1,52530,192.168.10.50,80,6,7/7/2017 3:57,39780,3,8,26,11601,20,0,8.666666667,10.26320288,2920,0,1450.125,1102.941578,292282.554,276.5208648,3978.0,10001.13821,31802,1,31808,15904.0,22490.23828,31807,1,39775,5682.142857,11803.08713,31856,31,0,0,0,0,72,172,75.4147813,201.1060835,0,2920,968.9166667,1131.093715,1279372.992,0,0,0,1,0,0,0,0,2,1057.0,8.666666667,1450.125,72,0,0,0,0,0,0,3,26,8,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-64092-80-6,172.16.0.1,64092,192.168.10.50,80,6,7/7/2017 4:15,1453972,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,16.50650769,2.751084615,484657.3333,839447.6615,1453968,1,1453972,484657.3333,839447.6615,1453968,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.751084615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-23862-80-6,172.16.0.1,23862,192.168.10.50,80,6,7/7/2017 4:03,777439,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,14963.23184,10.2901964,111062.7143,293209.9862,776000,2,1203,601.5,631.4463556,1048,155,777391,194347.75,387768.5316,776000,2,0,0,0,0,72,112,3.85882365,6.431372751,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49799-80-6,172.16.0.1,49799,192.168.10.50,80,6,7/7/2017 4:15,513859,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,22626.82954,17.5145322,64232.375,180168.2182,510120,15,3426,1713.0,1575.433908,2827,599,513802,102760.4,227725.5469,510120,15,0,0,0,0,72,132,5.838177399,11.6763548,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-60732-17,192.168.10.3,60732,192.168.10.1,53,17,7/7/2017 4:19,47959,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,3774.057007,41.70228737,47959.0,0.0,47959,47959,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.85114369,20.85114369,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60821-17,192.168.10.3,60821,192.168.10.1,53,17,7/7/2017 3:58,415,1,1,53,118,53,53,53.0,0.0,118,118,118.0,0.0,412048.1928,4819.277108,415.0,0.0,415,415,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2409.638554,2409.638554,53,118,74.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,112.0,53.0,118.0,32,0,0,0,0,0,0,1,53,1,118,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-27244-80-6,172.16.0.1,27244,192.168.10.50,80,6,7/7/2017 4:05,1826327,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,6366.329797,4.38037657,260903.8571,679328.4783,1801346,91,24519,12259.5,16671.45658,24048,471,1826177,456544.25,896607.5253,1801346,183,0,0,0,0,72,112,1.642641214,2.737735356,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-24624-80-6,172.16.0.1,24624,192.168.10.50,80,6,7/7/2017 4:03,95008,2,5,20,11607,20,0,10.0,14.14213562,10135,0,2321.4,4413.201989,122379.1681,73.67800606,15834.66667,38295.45996,94003,5,771,771.0,0.0,771,771,94962,23740.5,46842.75701,94003,5,0,0,0,0,52,112,21.05085888,52.62714719,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-21922-80-6,172.16.0.1,21922,192.168.10.50,80,6,7/7/2017 4:01,666530,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,45.00922689,7.501537815,166632.5,332569.6703,665487,278,666530,166632.5,332569.6703,665487,278,0,0.0,0.0,0,0,0,0,0,0,100,0,7.501537815,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51769-80-6,172.16.0.1,51769,192.168.10.50,80,6,7/7/2017 4:06,24059,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,483519.6808,332.5158984,3437.0,8520.728823,22745,11,1073,536.5,688.0148981,1023,50,24002,6000.5,11172.71693,22745,11,0,0,0,0,72,112,124.6934619,207.8224365,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.16-63.251.88.56-60708-80-6,192.168.10.16,60708,63.251.88.56,80,6,7/7/2017 3:58,89471,3,4,1008,465,1008,0,336.0,581.9690713,465,0,116.25,232.5,16463.43508,78.23764125,14911.83333,24606.87341,59277,2,29346,14673.0,20545.69463,29201,145,60365,20121.66667,34119.96923,59517,2,0,0,0,0,104,136,33.53041768,44.70722357,0,1008,184.125,370.5349174,137296.125,0,0,0,1,0,0,0,0,1,210.4285714,336.0,116.25,104,0,0,0,0,0,0,3,1008,4,465,29200,5388,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60777-17,192.168.10.3,60777,192.168.10.1,53,17,7/7/2017 4:13,24444,1,1,45,129,45,45,45.0,0.0,129,129,129.0,0.0,7118.311242,81.81966945,24444.0,0.0,24444,24444,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40.90983472,40.90983472,45,129,73.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,109.5,45.0,129.0,32,0,0,0,0,0,0,1,45,1,129,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64235-80-6,172.16.0.1,64235,192.168.10.50,80,6,7/7/2017 4:14,1487541,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7820.288651,4.705752648,247923.5,606938.2723,1486831,5,624,312.0,408.7077195,601,23,1487456,495818.6667,858241.9112,1486831,5,0,0,0,0,72,92,2.016751135,2.689001513,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-64488-80-6,172.16.0.1,64488,192.168.10.50,80,6,7/7/2017 4:14,175736,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,66195.88474,39.83247599,29289.33333,71304.14287,174837,4,826,413.0,578.413347,822,4,175696,58565.33333,100695.1076,174837,6,0,0,0,0,72,92,17.07106114,22.76141485,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-57040-80-6,192.168.10.50,80,172.16.0.1,57040,6,7/7/2017 3:59,1672335,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13.0,9.899494937,6956.142161,4.783730532,238905.0,631620.69,1671286,1,1672335,334467.0,747304.6021,1671286,4,1,1.0,0.0,1,1,0,0,0,0,144,40,3.587797899,1.195932633,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-29031-80-6,172.16.0.1,29031,192.168.10.50,80,6,7/7/2017 4:07,888256,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13089.69486,10.13221414,111032.0,308544.9499,874560,14,13355,6677.5,9034.703343,13066,289,888206,177641.2,389632.0697,874560,14,0,0,0,0,72,132,3.377404712,6.754809424,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-31616-80-6,172.16.0.1,31616,192.168.10.50,80,6,7/7/2017 4:09,685924,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16959.60485,10.20521224,114320.6667,279678.0618,685211,6,659,329.5,286.3782464,532,127,685888,228629.3333,395411.462,685211,6,0,0,0,0,72,92,4.373662388,5.831549851,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-55167-80-6,172.16.0.1,55167,192.168.10.50,80,6,7/7/2017 4:08,90147570,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,129.3767541,0.144207991,7512297.5,23200000.0,80900000,3,89000000,12700000.0,30200000.0,80900000,4,1175591,293897.75,587190.9233,1174684,3,0,0,0,0,172,112,0.088743379,0.055464612,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1972.0,0.0,1972,1972,44500000.0,51500000.0,80900000,8089805,DDoS
172.16.0.1-192.168.10.50-24454-80-6,172.16.0.1,24454,192.168.10.50,80,6,7/7/2017 4:03,9757776,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.459576854,0.409929476,3252592.0,5632779.937,9756766,4,9757776,3252592.0,5632779.937,9756766,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.409929476,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1010.0,0.0,1010,1010,9756766.0,0.0,9756766,9756766,DDoS
172.16.0.1-192.168.10.50-36056-80-6,172.16.0.1,36056,192.168.10.50,80,6,7/7/2017 4:11,997871,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,11657.8195,8.017068338,142553.0,376650.1251,996715,4,858,429.0,581.2417741,840,18,997778,249444.5,498180.4716,996715,4,0,0,0,0,72,112,3.006400627,5.010667712,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
